-----------------------------------------------------------------------------------------------------------------------------
    Wl / nm   log_gf   A-Value  Element E_lower_lev. E_lower_lev.   J   Config.    E_upper_lev. E_upper_lev.   J   Config.
vac<200nm<air           / 1/s   (Name)    / cm^(-1)      / eV     lower lower        / cm^(-1)      / eV     upper upper
-----------------------------------------------------------------------------------------------------------------------------
   451.0734   -3.400 1.304e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     117562.955    14.575949   0.0 5p   [0+
   452.1691   -3.260 5.973e+04 Ar I      104102.099    12.907015   1.0 4p   [0+     126211.520    15.648234   1.0 9s' *[0+
   452.2323   -3.850 1.535e+04 Ar I       94553.665    11.723160   0.0 4s' *[0+     116659.993    14.463996   1.0 5p   [0+
   452.3479   -3.560 8.973e+04 Ar I      104102.099    12.907015   1.0 4p   [0+     126202.780    15.647150   0.0 9s' *[0+
   454.4746   -3.090 8.745e+04 Ar I      104102.099    12.907015   1.0 4p   [0+     126099.360    15.634328   1.0 11d  *[0+
   455.1973   -2.730 1.198e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     126064.440    15.629998   2.0 7d' *[2+
   455.4324   -3.200 4.056e+04 Ar I      104102.099    12.907015   1.0 4p   [0+     126053.100    15.628592   2.0 7d' *[1+
   458.4956   -2.570 1.707e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125906.450    15.610410   2.0 10d  *[1+
   458.6611   -2.640 2.420e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125898.580    15.609434   1.0 10d  *[0+
   458.7209   -2.790 5.138e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125895.740    15.609082   0.0 10d  *[0+
   458.9289   -2.640 1.450e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     117183.590    14.528913   2.0 5p   [1+
   459.6097   -2.650 2.355e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     117151.326    14.524913   1.0 5p   [1+
   462.8441   -2.500 1.968e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     116999.326    14.506068   2.0 5p   [2+
   464.2137   -2.790 1.003e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125637.870    15.577110   2.0 9d  *[1+
   464.7489   -2.900 1.295e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125613.070    15.574036   1.0 9d  *[0+
   470.2317   -2.950 1.128e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     116659.993    14.463996   1.0 5p   [0+
   470.4316   -3.010 9.812e+04 Ar I      104102.099    12.907015   1.0 4p   [0+     125353.230    15.541820   1.0 8s' *[0+
   470.8423   -3.300 1.507e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125334.690    15.539521   0.0 8s' *[0+
   471.9188   -4.640 2.286e+03 Ar I      104102.099    12.907015   1.0 4p   [0+     125286.260    15.533516   1.0 6d' *[1+
   474.6821   -2.900 3.725e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125162.940    15.518227   0.0 8d  *[0+
   475.2939   -2.320 4.708e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125135.831    15.514866   1.0 8d  *[0+
   475.8018   -2.810 9.121e+04 Ar I      104102.099    12.907015   1.0 4p   [0+     125113.376    15.512082   2.0 6d' *[2+
   476.8673   -1.820 8.874e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     125066.432    15.506261   2.0 6d' *[1+
   479.8742   -2.540 9.277e+04 Ar I      105462.760    13.075716   3.0 4p   [2+     126295.730    15.658675   4.0 12d  *[3+
   483.2809   -4.530 2.808e+03 Ar I      104102.099    12.907015   1.0 4p   [0+     124788.220    15.471767   1.0 7d  *[1+
   483.4120   -3.190 6.139e+04 Ar I      104102.099    12.907015   1.0 4p   [0+     124782.610    15.471072   1.0 9s  *[1+
   483.5970   -2.510 9.788e+04 Ar I      105462.760    13.075716   3.0 4p   [2+     126135.360    15.638791   4.0 11d  *[3+
   483.6697   -2.470 1.931e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     124771.590    15.469705   2.0 9s  *[1+
   485.2617   -4.680 1.183e+03 Ar I      105462.760    13.075716   3.0 4p   [2+     126064.440    15.629998   2.0 7d' *[2+
   485.4368   -3.560 2.597e+04 Ar I      105617.270    13.094872   2.0 4p   [2+     126211.520    15.648234   1.0 9s' *[0+
   485.5405   -4.970 6.060e+02 Ar I      104102.099    12.907015   1.0 4p   [0+     124691.951    15.459831   2.0 7d  *[2+
   487.6261   -2.140 4.062e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     124603.890    15.448913   2.0 7d  *[1+
   488.3292   -2.660 8.737e+04 Ar I      105617.270    13.094872   2.0 4p   [2+     126089.540    15.633110   3.0 7d' *[2+
   488.6290   -2.420 1.179e+05 Ar I      105462.760    13.075716   3.0 4p   [2+     125922.470    15.612396   4.0 10d  *[3+
   488.7947   -2.170 6.288e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     124554.874    15.442836   1.0 7d  *[0+
   488.9287   -3.430 2.072e+04 Ar I      105617.270    13.094872   2.0 4p   [2+     126064.440    15.629998   2.0 7d' *[2+
